0.323855
0.322855
0.313397
0.307173
0.294147
0.270881
0.238577
0.23852
0.222756
0.21948
0.217127
0.216939
0.213018
0.213018
0.213018
0.209613
0.207659
0.202293
0.194939
0.183979
0.178225
0.172959
0.167084
0.162999
0.162093
0.160592
0.157785
0.157288
0.154405
0.149574
0.144083
0.141278
0.141127
0.140194
0.13616
0.133171
0.131567
0.124221
0.120235
0.11827
0.112825
0.105969
0.104019
0.102561
0.08783
0.086799
0.085487
0.082827
0.082356
0.074543
0.074123
0.073526
0.071486
0.069944
0.0674070000000001
0.06375
0.062395
0.060306
0.0516720000000001
0.050408
0.0494270000000001
0.042118
0.035946
0.020464
0.009766
0.00840200000000002
0.00388299999999997
0.00148199999999998
