6.80797841467317,36.2034525860907,0.001
6.80798039935532,98.6348592296516,0.001
6.80798067600593,68.9273820890303,0.001
6.80797756601898,88.2515920650774,0.001
6.80746961949528,0.001,0.001
6.80797975711032,67.0826746735416,0.001
6.80798350392607,63.1821652609034,0.001
6.80798019491335,97.6016618803696,0.001
6.80798062286972,61.3694311053227,0.001
6.8079805370341,72.6090209297552,0.001
6.80798041045793,59.5669086206311,0.001
6.80798038814,61.022902365455,0.001
6.80797726745838,31.6263677944539,0.001
6.80797958974158,45.1110659964161,0.001
6.80799574102863,74.6521130532027,0.001
6.80798041783343,88.7276446729426,0.001
6.80797963959598,56.7439058303478,0.001
6.80798340399011,79.3613994791512,0.001
6.80797771401744,69.2851921960089,0.001
6.80798089448431,78.5061646945896,0.001
6.80798006508668,50.5655701165828,0.001
6.80797751606702,34.5733895373183,0.001
6.80798153500301,58.0863237880588,0.001
6.80798102599969,86.6406365237735,0.001
6.80795566414795,15.4852210675556,0.001
6.80798051025973,63.3421173482192,0.001
6.80798091414548,84.5679787966634,0.001
6.80797980793984,47.7773021274146,0.001
6.80797876882533,39.2113267565541,0.001
6.80798220571135,48.4920360608068,0.001
6.80798087713429,62.7080957991924,0.001
6.80798088141864,81.7807949371077,0.001
6.80798054435927,61.3953135621817,0.001
6.80798075449759,70.7380133064403,0.001
6.80798042527867,65.5436915128433,0.001
6.80798089681864,79.4693936648657,0.001
6.80798035242485,57.5478764905102,0.001
6.80798069675017,75.9841174585703,0.001
6.80798335829484,75.774052012458,0.001
6.80795998540051,16.5083389214656,0.001
6.80797469326752,67.8849081892991,0.001
6.80798089217595,97.6326007155099,0.001
6.80797750228296,70.5303789631107,0.001
6.80798008201121,51.5245049205888,0.001
6.80798018898927,54.5970904876167,0.001
6.80798075871411,71.4015752770942,0.001
6.8079791143956,89.9821788932153,0.001
6.80797991416361,49.2761215684688,0.001
6.8079812370086,88.7496541021553,0.001
6.80798012788449,86.6337283141736,0.001
6.80797961926585,45.4429897770334,0.001
6.80797976941655,79.9088488294285,0.001
6.80798021334509,53.8152795144268,0.001
6.80797757266353,33.27777997191,0.001
6.80746954069512,0.001,0.001
6.80797411767378,25.4797007813817,0.001
6.80798086242896,75.2168054799442,0.001
6.80797895903423,50.290194628643,0.001
6.807980116188,42.2011850386297,0.001
6.80798080022488,94.56896928071,0.001
6.80798165005211,67.5967672135434,0.001
6.80798039753951,58.539462763155,0.001
6.807979292046,40.1700282143298,0.001
6.80798056342533,65.4270561358814,0.001
6.80797803890659,49.3047682911804,0.001
6.80798072600914,59.5339681931365,0.001
6.80798073474282,70.2267621679748,0.001
6.80798112681595,98.0582489857329,0.001
6.80798106936311,95.6817872655894,0.001
6.80798050786094,61.4227956201198,0.001
6.8079734967188,24.7154607805328,0.001
6.80798027052822,55.8253533183158,0.001
6.80798063916085,65.8306993382652,0.001
6.80797714915803,31.0268925856084,0.001
6.80798069839635,67.846069138331,0.001
6.80798061269471,60.0680447323998,0.001
6.8079810593304,92.4800869887068,0.001
6.80798100149944,87.832876712869,0.001
6.80798098872272,89.1494558767208,0.001
6.80798078281175,71.3714277790078,0.001
6.80798000108833,55.6644473403317,0.001
6.8079742913638,30.128039920777,0.001
6.80795738181066,15.4401333608738,0.001
6.80798153580139,77.9691391253974,0.001
6.80797837984703,36.1026808209677,0.001
6.80798105891278,96.0777655782103,0.001
6.80798171499702,89.808265792809,0.001
6.80780486930307,5.04349708908344,0.001
6.80798100718522,89.0855938993126,0.001
6.80797986532301,48.7007836552985,0.001
6.80798070035333,78.0638940203388,0.001
6.80798002298417,50.7097833409786,0.001
6.80797665498737,83.8246700934939,0.001
6.80795017272963,13.9410134352274,0.001
6.80798083094135,67.7999475330774,0.001
6.80797949135267,44.7033943778803,0.001
6.8079809034732,77.4061399078399,0.001
6.80797244793544,29.966651229938,0.001
6.80798097203186,93.3794444446198,0.001
6.8079802807161,89.8412280796414,0.001
