-562.927626395418,-580.520038131506,-560.925116462432,-578.520383794945
-562.927626395418,-580.520038133545,-560.925162096356,-578.520383794945
-562.927626395418,-580.520038134183,-560.925117840814,-578.520383794945
-562.927626395418,-580.520038134193,-560.925135902092,-578.520383794945
-562.927626395418,-580.520038134192,-560.925148690532,-578.520383794945
-562.927626395418,-580.520038134188,-560.925110534387,-578.520383794945
-562.927626395418,-580.520038117117,-560.925138735191,-578.520383794945
-562.927626395418,-580.520038134096,-560.925112068881,-578.520383794945
-562.927626395418,-580.520038134185,-560.925280376961,-578.520383794945
-562.927626395418,-580.520038134193,-560.925129444766,-578.520383794945
-562.927626395418,-580.520038134193,-560.925131671372,-578.520383794945
-562.927626395418,-580.520038134189,-560.925117901436,-578.520383794945
-562.927626395418,-580.520038134142,-560.925107824619,-578.520383794945
-562.927626395418,-580.520038132619,-560.925114994515,-578.520383794945
-562.927626395418,-580.520038133434,-560.92513017562,-578.520383794945
-562.927626395418,-580.520038134194,-560.92511662144,-578.520383794945
-562.927626395418,-580.520038134183,-560.927626013628,-578.520383794945
-562.927626395418,-580.520038134099,-560.925318370132,-578.520383794945
-562.927626395418,-580.520038131084,-560.925135416266,-578.520383794945
-562.927626395418,-580.520038130065,-560.925155955255,-578.520383794945
-562.927626395418,-580.520038134194,-560.925125494602,-578.520383794945
-562.927626395418,-580.520038134076,-560.925133428004,-578.520383794945
-562.927626395418,-580.520038134179,-560.925199455851,-578.520383794945
-562.927626395418,-580.520038134192,-560.925125323952,-578.520383794945
-562.927626395418,-580.520038134189,-560.925122716055,-578.520383794945
-562.927626395418,-580.520038134194,-560.925112870962,-578.520383794945
-562.927626395418,-580.520038134193,-560.925134483557,-578.520383794945
-562.927626395418,-580.520038134181,-560.925134231362,-578.520383794945
-562.927626395418,-580.520038134124,-560.925165263012,-578.520383794945
-562.927626395418,-580.520038134193,-560.927038204773,-578.520383794945
-562.927626395418,-580.520038134056,-560.925122831638,-578.520383794945
